epoch,score,lines,actions
1149,15,0,60
1150,22,0,107
1151,24,0,112
1152,15,0,57
1153,22,0,103
1154,18,0,70
1155,9,0,33
1156,21,0,102
1157,22,0,93
1158,22,0,91
1159,21,0,91
1160,21,0,94
1161,23,0,106
1162,20,0,84
1163,26,0,115
1164,16,0,66
1165,20,0,89
1166,24,0,102
1167,18,0,71
1168,24,0,110
1169,20,0,78
1170,19,0,71
1171,27,0,114
1172,21,0,90
1173,17,0,70
1174,21,0,91
1175,22,0,101
1176,17,0,61
1177,17,0,71
1178,23,0,93
1179,25,0,114
1180,15,0,71
1181,20,0,84
1182,24,0,104
1183,15,0,60
1184,22,0,91
1185,23,0,101
1186,25,0,116
1187,23,0,93
1188,16,0,73
1189,22,0,101
1190,15,0,59
1191,21,0,107
1192,16,0,71
1193,22,0,102
1194,19,0,79
1195,23,0,102
1196,25,0,109
1197,22,0,102
1198,20,0,87
1199,20,0,88
1200,21,0,95
1201,16,0,71
1202,20,0,91
1203,18,0,78
1204,25,0,108
1205,21,0,86
1206,23,0,102
1207,19,0,75
1208,21,0,98
1209,20,0,89
1210,18,0,82
1211,19,0,76
1212,25,0,112
1213,25,0,117
1214,16,0,68
1215,23,0,101
1216,17,0,64
1217,15,0,65
1218,16,0,72
1219,21,0,94
1220,17,0,74
1221,24,0,106
1222,24,0,97
1223,24,0,95
1224,19,0,88
1225,15,0,65
1226,11,0,39
1227,23,0,110
1228,20,0,81
1229,21,0,92
1230,14,0,54
1231,15,0,62
1232,18,0,77
1233,16,0,62
1234,18,0,69
1235,17,0,74
1236,30,0,133
1237,22,0,87
1238,15,0,63
1239,23,0,94
1240,20,0,90
1241,20,0,87
1242,15,0,58
1243,25,0,107
1244,20,0,80
1245,20,0,81
1246,22,0,93
1247,21,0,91
1248,21,0,97
1249,18,0,85
1250,16,0,60
1251,18,0,78
1252,22,0,102
1253,18,0,74
1254,21,0,94
1255,19,0,87
1256,18,0,77
1257,18,0,80
1258,12,0,48
1259,21,0,87
1260,23,0,104
1261,27,1,85
1262,17,0,81
1263,20,0,75
1264,14,0,66
1265,15,0,59
1266,17,0,72
1267,24,0,101
1268,23,0,99
1269,22,0,97
1270,37,1,123
1271,17,0,65
1272,12,0,49
1273,19,0,77
1274,26,0,115
1275,27,0,111
1276,22,0,85
1277,26,0,121
1278,19,0,80
1279,21,0,97
1280,21,0,86
1281,21,0,92
1282,20,0,90
1283,20,0,90
1284,22,0,95
1285,16,0,65
1286,21,0,92
1287,18,0,75
1288,16,0,62
1289,12,0,50
1290,26,0,112
1291,15,0,60
1292,18,0,82
1293,20,0,87
1294,24,0,112
1295,14,0,57
1296,19,0,88
1297,21,0,93
1298,27,0,116
1299,21,0,96
1300,19,0,86
1301,19,0,80
1302,18,0,71
1303,17,0,77
1304,17,0,73
1305,20,0,91
1306,21,0,95
1307,22,0,96
1308,15,0,60
1309,20,0,87
1310,23,0,104
1311,16,0,66
1312,15,0,61
1313,22,0,93
1314,24,0,98
1315,20,0,80
1316,21,0,95
1317,22,0,99
1318,15,0,64
1319,19,0,77
1320,26,0,118
1321,18,0,83
1322,23,0,103
1323,25,0,103
1324,17,0,80
1325,19,0,84
1326,25,0,117
1327,25,0,102
1328,25,0,100
1329,23,0,93
1330,27,0,121
1331,21,0,87
1332,26,0,107
1333,21,0,91
1334,24,0,95
1335,16,0,65
1336,22,0,100
1337,28,0,123
1338,20,0,77
1339,17,0,70
1340,20,0,89
1341,20,0,85
1342,25,0,104
1343,23,0,104
1344,16,0,70
1345,25,0,107
1346,21,0,95
1347,12,0,46
1348,21,0,94
1349,18,0,77
1350,17,0,75
1351,22,0,99
1352,13,0,48
1353,20,0,92
1354,15,0,76
1355,16,0,62
1356,24,0,105
1357,26,0,123
1358,24,0,110
1359,21,0,93
1360,22,0,99
1361,37,1,128
1362,22,0,104
1363,20,0,83
1364,21,0,94
1365,22,0,102
1366,23,0,113
1367,21,0,90
1368,15,0,70
1369,27,0,126
1370,23,0,94
1371,22,0,91
1372,20,0,97
1373,28,0,124
1374,24,0,103
1375,28,0,112
1376,18,0,78
1377,24,0,103
1378,20,0,82
1379,18,0,77
1380,20,0,86
1381,17,0,70
1382,15,0,72
1383,23,0,91
1384,20,0,90
1385,20,0,90
1386,24,0,106
1387,19,0,74
1388,15,0,66
1389,20,0,84
1390,28,0,126
1391,23,0,101
1392,25,0,111
1393,18,0,70
1394,15,0,67
1395,26,0,122
1396,20,0,87
1397,24,0,99
1398,19,0,78
1399,17,0,67
1400,19,0,77
1401,22,0,98
1402,23,0,102
1403,20,0,88
1404,22,0,99
1405,26,0,108
1406,24,0,98
1407,21,0,94
1408,22,0,97
1409,15,0,55
1410,19,0,75
1411,16,0,68
1412,22,0,93
1413,28,0,120
1414,22,0,102
1415,21,0,91
1416,26,0,107
1417,17,0,73
1418,21,0,94
1419,23,0,95
1420,25,0,116
1421,24,0,106
1422,25,0,105
1423,20,0,93
1424,24,0,99
1425,28,0,131
1426,22,0,98
1427,20,0,85
1428,23,0,107
1429,20,0,86
1430,22,0,100
1431,12,0,48
1432,22,0,102
1433,25,0,104
1434,23,0,104
1435,32,1,98
1436,24,0,95
1437,22,0,103
1438,18,0,78
1439,15,0,70
1440,20,0,86
1441,24,0,105
1442,21,0,100
1443,21,0,105
1444,24,0,102
1445,22,0,103
1446,14,0,52
1447,23,0,105
1448,22,0,97
1449,18,0,69
1450,21,0,97
1451,25,0,105
1452,23,0,101
1453,19,0,83
1454,23,0,105
1455,27,0,123
1456,13,0,58
1457,23,0,107
1458,22,0,92
1459,22,0,94
1460,21,0,94
1461,26,0,111
1462,23,0,90
1463,14,0,55
1464,25,0,111
1465,22,0,92
1466,23,0,94
1467,18,0,81
1468,28,0,125
1469,24,0,112
1470,22,0,94
1471,11,0,45
1472,22,0,98
1473,21,0,87
1474,23,0,104
1475,25,0,112
1476,22,0,92
1477,20,0,78
1478,22,0,91
1479,20,0,93
1480,22,0,89
1481,20,0,97
1482,21,0,91
1483,19,0,77
1484,24,0,113
1485,16,0,66
1486,22,0,82
1487,24,0,115
1488,21,0,91
1489,18,0,79
1490,19,0,75
1491,25,0,104
1492,23,0,90
1493,21,0,95
1494,24,0,116
1495,25,0,110
1496,24,0,107
1497,23,0,102
1498,22,0,101
1499,25,0,111
1500,21,0,94
1501,23,0,111
1502,27,0,125
1503,23,0,100
1504,25,0,112
1505,22,0,95
1506,22,0,99
1507,18,0,77
1508,20,0,92
1509,27,0,117
1510,23,0,102
1511,28,0,124
1512,25,0,110
1513,25,0,99
1514,22,0,89
1515,21,0,97
1516,21,0,84
1517,20,0,84
1518,27,0,118
1519,23,0,96
1520,22,0,100
1521,24,0,104
1522,22,0,93
1523,21,0,101
1524,21,0,93
1525,18,0,83
1526,25,0,113
1527,22,0,94
1528,21,0,93
1529,13,0,52
1530,20,0,86
1531,24,0,110
1532,26,0,107
1533,21,0,93
1534,23,0,102
1535,31,0,139
1536,26,0,113
1537,18,0,72
1538,23,0,100
1539,28,0,114
1540,24,0,112
1541,20,0,90
1542,18,0,71
1543,24,0,108
1544,26,0,119
1545,23,0,98
1546,19,0,77
1547,31,0,137
1548,19,0,83
1549,13,0,45
1550,26,0,119
1551,23,0,92
1552,20,0,97
1553,19,0,78
1554,18,0,86
1555,19,0,93
1556,28,0,119
1557,26,0,118
1558,20,0,88
1559,16,0,71
1560,21,0,94
1561,24,0,95
1562,25,0,105
1563,26,0,122
1564,21,0,86
1565,20,0,86
1566,25,0,103
1567,20,0,86
1568,26,0,123
1569,26,0,104
1570,24,0,96
1571,19,0,83
1572,18,0,88
1573,20,0,91
1574,21,0,93
1575,35,1,122
1576,25,0,112
1577,28,0,120
1578,22,0,99
1579,21,0,97
1580,25,0,112
1581,22,0,101
1582,23,0,104
1583,26,0,122
1584,26,0,107
1585,20,0,92
1586,28,0,127
1587,26,0,117
1588,20,0,86
1589,29,0,124
1590,22,0,95
1591,19,0,73
1592,24,0,99
1593,25,0,117
1594,25,0,113
1595,27,0,113
1596,23,0,102
1597,28,0,117
1598,21,0,91
1599,25,0,105
1600,26,0,104
1601,23,0,97
1602,20,0,98
1603,25,0,107
1604,18,0,69
1605,23,0,102
1606,23,0,105
1607,26,0,112
1608,26,0,119
1609,23,0,94
1610,14,0,55
1611,22,0,93
1612,27,0,109
1613,18,0,66
1614,20,0,82
1615,25,0,104
1616,19,0,84
1617,23,0,100
1618,21,0,101
1619,25,0,122
1620,27,0,107
1621,18,0,80
1622,25,0,105
1623,25,0,109
1624,25,0,112
1625,25,0,106
1626,18,0,75
1627,24,0,101
1628,26,0,121
1629,24,0,99
1630,27,0,117
1631,21,0,93
1632,20,0,82
1633,22,0,98
1634,27,0,125
1635,26,0,113
1636,27,0,116
1637,19,0,82
1638,22,0,103
1639,21,0,85
1640,20,0,97
1641,22,0,96
1642,25,0,105
1643,25,0,107
1644,18,0,75
1645,23,0,97
1646,26,0,112
1647,23,0,103
1648,22,0,101
1649,21,0,90
1650,23,0,113
1651,24,0,106
1652,19,0,74
1653,19,0,89
1654,19,0,82
1655,24,0,103
1656,22,0,82
1657,26,0,120
1658,24,0,104
1659,16,0,77
1660,22,0,101
1661,18,0,67
