epoch,score,lines,actions
1662,19,0,73
1663,15,0,75
1664,29,1,87
1665,17,0,64
1666,18,0,71
1667,18,0,68
1668,16,0,60
1669,16,0,62
1670,15,0,65
1671,16,0,74
1672,18,0,77
1673,15,0,69
1674,16,0,56
1675,16,0,67
1676,19,0,80
1677,39,2,92
1678,18,0,75
1679,16,0,69
1680,17,0,67
1681,17,0,83
1682,17,0,71
1683,16,0,76
1684,15,0,67
1685,23,0,108
1686,16,0,73
1687,19,0,78
1688,17,0,75
1689,14,0,64
1690,17,0,68
1691,20,0,100
1692,16,0,70
1693,18,0,61
1694,18,0,84
1695,16,0,51
1696,19,0,83
1697,18,0,75
1698,14,0,68
1699,15,0,63
1700,13,0,51
1701,15,0,64
1702,24,1,63
1703,15,0,67
1704,17,0,80
1705,15,0,68
1706,15,0,66
1707,25,0,110
1708,18,0,67
1709,16,0,66
1710,16,0,76
1711,19,0,88
1712,17,0,71
1713,17,0,69
1714,17,0,73
1715,19,0,74
1716,19,0,80
1717,18,0,85
1718,18,0,83
1719,15,0,64
1720,17,0,79
1721,16,0,68
1722,19,0,97
1723,18,0,89
1724,17,0,67
1725,19,0,80
1726,15,0,64
1727,17,0,79
1728,12,0,49
1729,13,0,46
1730,16,0,81
1731,16,0,72
1732,17,0,66
1733,15,0,68
1734,18,0,85
1735,17,0,77
1736,38,2,89
1737,17,0,69
1738,14,0,63
1739,18,0,84
1740,18,0,85
1741,15,0,73
1742,17,0,73
1743,18,0,74
1744,18,0,76
1745,17,0,68
1746,13,0,72
1747,16,0,75
1748,18,0,85
1749,18,0,89
1750,17,0,79
1751,18,0,87
1752,19,0,90
1753,16,0,72
1754,16,0,64
1755,17,0,66
1756,26,1,70
1757,12,0,55
1758,18,0,73
1759,15,0,62
1760,18,0,80
1761,15,0,63
1762,14,0,65
1763,32,1,106
1764,15,0,69
1765,16,0,73
1766,18,0,91
1767,27,1,79
1768,16,0,74
1769,16,0,61
1770,15,0,64
1771,18,0,86
1772,17,0,70
1773,16,0,68
1774,16,0,76
1775,16,0,76
1776,29,1,77
1777,17,0,76
1778,17,0,80
1779,13,0,43
1780,15,0,68
1781,19,0,79
1782,17,0,81
1783,15,0,70
1784,18,0,84
1785,15,0,72
1786,15,0,75
1787,17,0,82
1788,16,0,73
1789,14,0,64
1790,16,0,63
1791,19,0,87
1792,23,0,108
1793,17,0,85
1794,20,0,86
1795,18,0,87
1796,14,0,69
1797,17,0,82
1798,13,0,60
1799,17,0,67
1800,12,0,54
1801,16,0,61
1802,18,0,92
1803,15,0,70
1804,15,0,68
1805,39,2,99
1806,16,0,62
1807,15,0,56
1808,12,0,56
1809,16,0,73
1810,17,0,85
1811,16,0,79
1812,14,0,66
1813,17,0,77
1814,19,0,78
1815,19,0,75
1816,27,1,76
1817,15,0,75
1818,19,0,82
1819,19,0,73
1820,16,0,81
1821,17,0,72
1822,18,0,81
1823,15,0,63
1824,17,0,91
1825,14,0,57
1826,16,0,66
1827,15,0,64
1828,13,0,50
1829,16,0,69
1830,28,1,89
1831,29,1,92
1832,16,0,63
1833,17,0,77
1834,18,0,67
1835,18,0,85
1836,17,0,65
1837,15,0,67
1838,16,0,56
1839,15,0,69
1840,18,0,82
1841,17,0,82
1842,17,0,76
1843,16,0,76
1844,16,0,75
1845,17,0,64
1846,15,0,68
1847,12,0,47
1848,17,0,71
1849,15,0,73
1850,15,0,77
1851,16,0,83
1852,20,0,88
1853,16,0,74
1854,28,1,85
1855,16,0,63
1856,15,0,67
1857,15,0,67
1858,16,0,64
1859,17,0,72
1860,29,1,82
1861,18,0,67
1862,16,0,76
1863,16,0,78
1864,21,0,101
1865,29,1,93
1866,19,0,75
1867,19,0,71
1868,18,0,85
1869,16,0,67
1870,17,0,83
1871,13,0,52
1872,13,0,61
1873,24,1,72
1874,30,1,95
1875,15,0,66
1876,17,0,74
1877,18,0,80
1878,15,0,69
1879,26,1,81
1880,17,0,65
1881,14,0,51
1882,17,0,56
1883,18,0,78
1884,15,0,67
1885,18,0,87
1886,18,0,86
1887,17,0,80
1888,17,0,81
1889,16,0,70
1890,17,0,77
1891,15,0,66
1892,16,0,81
1893,16,0,77
1894,14,0,67
1895,18,0,81
1896,15,0,73
1897,15,0,61
1898,16,0,73
1899,15,0,64
1900,15,0,59
1901,17,0,90
1902,16,0,71
1903,27,1,83
1904,17,0,75
1905,14,0,64
1906,17,0,73
1907,19,0,84
1908,20,0,87
1909,18,0,75
1910,18,0,80
1911,14,0,70
1912,17,0,82
1913,14,0,61
1914,17,0,77
1915,16,0,82
1916,14,0,69
1917,12,0,60
1918,15,0,67
1919,19,0,83
1920,14,0,60
1921,16,0,63
1922,15,0,67
1923,17,0,74
1924,15,0,75
1925,11,0,56
1926,20,0,88
1927,17,0,75
1928,17,0,72
1929,15,0,72
1930,16,0,74
1931,16,0,72
1932,18,0,76
1933,21,0,96
1934,18,0,78
1935,17,0,62
1936,13,0,47
1937,17,0,71
1938,29,1,96
1939,17,0,68
1940,20,0,90
1941,18,0,70
1942,19,0,78
1943,18,0,88
1944,16,0,70
1945,17,0,82
1946,16,0,68
1947,14,0,59
1948,17,0,64
1949,15,0,60
1950,18,0,63
1951,18,0,80
1952,20,0,88
1953,15,0,69
1954,20,0,90
1955,14,0,59
1956,17,0,75
1957,18,0,70
1958,16,0,73
1959,14,0,62
1960,18,0,71
1961,14,0,60
1962,16,0,64
1963,16,0,56
1964,19,0,90
1965,19,0,85
1966,29,1,76
1967,17,0,76
1968,19,0,81
1969,16,0,75
1970,28,1,86
1971,18,0,85
1972,13,0,59
1973,28,1,84
1974,29,1,83
1975,15,0,63
1976,18,0,70
1977,18,0,68
1978,15,0,65
1979,30,1,93
1980,17,0,73
1981,18,0,74
1982,16,0,71
1983,18,0,79
1984,17,0,79
1985,17,0,82
1986,16,0,66
1987,16,0,69
1988,28,1,93
1989,15,0,65
1990,17,0,71
1991,16,0,76
1992,18,0,76
1993,18,0,73
1994,18,0,76
1995,13,0,67
1996,17,0,81
1997,16,0,68
1998,18,0,88
1999,32,1,98
2000,18,0,74
