epoch,score,lines,actions
1432,19,0,78
1433,25,0,117
1434,12,0,34
1435,11,0,41
1436,19,0,80
1437,15,0,67
1438,16,0,73
1439,14,0,58
1440,17,0,80
1441,18,0,74
1442,21,0,89
1443,17,0,64
1444,14,0,50
1445,19,0,85
1446,17,0,68
1447,36,1,116
1448,20,0,84
1449,23,0,96
1450,22,0,91
1451,17,0,66
1452,16,0,60
1453,18,0,66
1454,16,0,66
1455,17,0,67
1456,15,0,69
1457,15,0,54
1458,12,0,42
1459,15,0,68
1460,17,0,74
1461,15,0,54
1462,21,0,92
1463,15,0,64
1464,20,0,82
1465,18,0,83
1466,12,0,38
1467,12,0,45
1468,15,0,62
1469,15,0,66
1470,21,0,84
1471,20,0,84
1472,14,0,59
1473,18,0,78
1474,20,0,70
1475,19,0,85
1476,15,0,66
1477,22,0,99
1478,17,0,75
1479,14,0,56
1480,17,0,82
1481,16,0,73
1482,14,0,59
1483,18,0,82
1484,14,0,57
1485,14,0,59
1486,20,0,85
1487,20,0,80
1488,13,0,51
1489,20,0,80
1490,12,0,36
1491,17,0,78
1492,18,0,69
1493,14,0,52
1494,19,0,80
1495,19,0,90
1496,22,0,94
1497,20,0,81
1498,21,0,91
1499,16,0,77
1500,20,0,89
1501,21,0,91
1502,20,0,82
1503,16,0,68
1504,19,0,76
1505,20,0,89
1506,17,0,74
1507,12,0,49
1508,21,0,100
1509,18,0,71
1510,17,0,66
1511,15,0,71
1512,13,0,57
1513,21,0,99
1514,17,0,72
1515,19,0,79
1516,18,0,76
1517,15,0,64
1518,15,0,61
1519,23,0,116
1520,22,0,105
1521,18,0,86
1522,11,0,44
1523,26,0,114
1524,12,0,49
1525,20,0,89
1526,19,0,82
1527,15,0,65
1528,21,0,97
1529,11,0,45
1530,24,0,103
1531,23,0,104
1532,13,0,58
1533,23,0,91
1534,22,0,94
1535,12,0,46
1536,13,0,50
1537,17,0,73
1538,15,0,63
1539,16,0,70
1540,20,0,93
1541,25,0,107
1542,22,0,109
1543,17,0,74
1544,18,0,70
1545,11,0,46
1546,14,0,56
1547,18,0,78
1548,20,0,84
1549,17,0,79
1550,14,0,59
1551,18,0,80
1552,14,0,56
1553,14,0,55
1554,22,0,100
1555,18,0,82
1556,20,0,87
1557,24,0,108
1558,20,0,86
1559,19,0,80
1560,26,0,104
1561,17,0,70
1562,13,0,50
1563,19,0,83
1564,16,0,67
1565,19,0,76
1566,20,0,98
1567,16,0,70
1568,18,0,75
1569,23,0,91
1570,16,0,62
1571,14,0,58
1572,20,0,87
1573,15,0,58
1574,20,0,79
1575,17,0,70
1576,19,0,74
1577,16,0,70
1578,22,0,88
1579,17,0,84
1580,19,0,75
1581,11,0,42
1582,19,0,89
1583,11,0,39
1584,17,0,67
1585,14,0,56
1586,21,0,98
1587,21,0,85
1588,17,0,69
1589,21,0,100
1590,23,0,107
1591,12,0,50
1592,11,0,48
1593,15,0,66
1594,24,0,111
1595,23,0,99
1596,22,0,89
1597,18,0,74
1598,17,0,71
1599,15,0,61
1600,17,0,60
1601,23,0,93
1602,14,0,61
1603,14,0,49
1604,14,0,56
1605,13,0,50
1606,17,0,67
1607,21,0,92
1608,19,0,77
1609,14,0,63
1610,16,0,70
1611,15,0,69
1612,17,0,72
1613,17,0,74
1614,17,0,71
1615,14,0,61
1616,17,0,73
1617,14,0,52
1618,22,0,95
1619,16,0,69
1620,23,0,108
1621,21,0,89
1622,19,0,84
1623,18,0,79
1624,24,0,97
1625,15,0,60
1626,16,0,71
1627,20,0,77
1628,17,0,71
1629,21,0,89
1630,21,0,86
1631,24,0,106
1632,18,0,79
1633,22,0,100
1634,17,0,82
1635,24,0,105
1636,19,0,84
1637,21,0,103
1638,17,0,78
1639,24,0,104
1640,13,0,54
1641,24,0,100
1642,14,0,50
1643,18,0,76
1644,17,0,67
1645,15,0,62
1646,17,0,71
1647,17,0,66
1648,22,0,101
1649,23,0,96
1650,24,0,109
1651,15,0,61
1652,15,0,59
1653,20,0,86
1654,19,0,78
1655,15,0,63
1656,20,0,87
1657,18,0,69
1658,15,0,69
1659,22,0,92
