epoch,score,lines,actions
1025,18,0,62
1026,17,0,66
1027,25,0,107
1028,25,0,105
1029,36,1,128
1030,24,0,100
1031,17,0,59
1032,17,0,67
1033,22,0,91
1034,24,0,108
1035,17,0,64
1036,21,0,86
1037,13,0,45
1038,11,0,41
1039,14,0,50
1040,19,0,75
1041,23,0,101
1042,25,0,111
1043,21,0,88
1044,27,0,115
1045,20,0,76
1046,23,0,104
1047,27,0,107
1048,25,0,106
1049,35,1,112
1050,20,0,76
1051,16,0,58
1052,24,0,103
1053,18,0,75
1054,34,1,105
1055,21,0,91
1056,24,0,102
1057,22,0,90
1058,19,0,64
1059,24,0,96
1060,26,0,99
1061,14,0,63
1062,23,0,98
1063,9,0,37
1064,17,0,58
1065,25,0,106
1066,26,0,106
1067,21,0,83
1068,39,1,118
1069,28,0,118
1070,23,0,101
1071,16,0,60
1072,20,0,68
1073,11,0,48
1074,20,0,72
1075,22,0,94
1076,24,0,97
1077,14,0,55
1078,22,0,78
1079,11,0,48
1080,24,0,101
1081,19,0,78
1082,27,0,119
1083,23,0,89
1084,23,0,88
1085,19,0,74
1086,23,0,87
1087,22,0,98
1088,21,0,88
1089,29,0,131
1090,23,0,84
1091,20,0,75
1092,27,0,114
1093,24,0,116
1094,26,0,99
1095,21,0,88
1096,22,0,87
1097,23,0,86
1098,18,0,83
1099,18,0,74
1100,22,0,94
1101,21,0,81
1102,25,0,101
1103,18,0,70
1104,26,0,104
1105,39,1,121
1106,23,0,99
1107,23,0,86
1108,22,0,84
1109,19,0,76
1110,17,0,79
1111,20,0,85
1112,24,0,97
1113,19,0,82
1114,27,0,110
1115,29,0,123
1116,24,0,91
1117,21,0,87
1118,17,0,67
1119,26,0,110
1120,24,0,95
1121,26,0,127
1122,26,0,110
1123,25,0,91
1124,23,0,93
1125,25,0,104
1126,39,1,129
1127,22,0,88
1128,44,2,115
1129,19,0,83
1130,25,0,102
1131,19,0,81
1132,15,0,61
1133,24,0,103
1134,26,0,118
1135,25,0,105
1136,19,0,79
1137,25,0,99
1138,22,0,88
1139,25,0,109
1140,17,0,78
1141,24,0,106
1142,25,0,108
1143,24,0,100
1144,19,0,81
1145,23,0,109
1146,24,0,103
1147,27,0,125
1148,21,0,88
1149,26,0,110
1150,23,0,97
1151,25,0,111
1152,26,0,123
1153,18,0,76
1154,23,0,91
1155,23,0,107
1156,22,0,99
1157,17,0,74
1158,23,0,101
1159,20,0,80
1160,21,0,89
1161,13,0,52
1162,23,0,95
1163,18,0,78
1164,20,0,76
1165,24,0,102
1166,28,0,114
1167,28,0,117
1168,22,0,94
1169,30,0,123
1170,12,0,45
1171,19,0,74
1172,25,0,115
1173,21,0,92
1174,25,0,106
1175,18,0,79
1176,26,0,106
1177,15,0,62
1178,25,0,105
1179,25,0,95
1180,32,1,100
1181,23,0,96
1182,28,0,114
1183,21,0,83
1184,20,0,75
1185,19,0,84
1186,23,0,97
1187,15,0,55
1188,19,0,80
1189,25,0,117
1190,26,0,103
1191,31,0,139
1192,25,0,111
1193,22,0,97
1194,26,0,109
1195,26,0,107
1196,25,0,109
1197,26,0,101
1198,18,0,73
1199,27,0,118
1200,16,0,55
1201,19,0,68
1202,20,0,75
1203,22,0,86
1204,26,0,98
1205,25,0,105
1206,17,0,64
1207,14,0,59
1208,16,0,71
1209,21,0,74
1210,25,0,108
1211,21,0,89
1212,28,0,117
1213,23,0,95
1214,22,0,100
1215,23,0,92
1216,17,0,66
1217,22,0,95
1218,27,0,114
1219,26,0,116
1220,17,0,69
1221,34,1,118
1222,27,0,111
1223,26,0,107
1224,20,0,72
1225,23,0,85
1226,24,0,103
1227,25,0,109
1228,23,0,96
1229,29,0,118
1230,13,0,60
1231,15,0,60
1232,20,0,79
1233,28,0,122
1234,26,0,114
1235,25,0,113
1236,24,0,107
1237,24,0,105
1238,14,0,63
1239,24,0,100
1240,35,1,108
1241,22,0,90
1242,25,0,108
1243,27,0,102
1244,29,0,123
1245,39,1,126
1246,25,0,109
1247,25,0,93
1248,28,0,127
1249,20,0,77
1250,21,0,108
1251,17,0,66
1252,29,0,125
1253,31,1,101
1254,18,0,81
1255,28,0,119
1256,21,0,83
1257,28,0,112
1258,20,0,72
1259,26,0,107
1260,13,0,59
1261,25,0,100
1262,18,0,65
1263,23,0,101
1264,24,0,106
1265,29,0,128
1266,25,0,104
1267,28,0,126
1268,22,0,98
1269,27,0,120
1270,23,0,108
1271,26,0,110
1272,26,0,124
1273,19,0,80
1274,25,0,114
1275,20,0,77
1276,31,0,132
1277,20,0,77
1278,17,0,69
1279,19,0,68
1280,25,0,112
1281,23,0,93
1282,22,0,88
1283,26,0,125
1284,27,0,128
1285,17,0,76
1286,29,0,125
1287,26,0,115
1288,25,0,94
1289,24,0,100
1290,27,0,115
1291,36,1,116
1292,22,0,89
1293,21,1,45
1294,21,0,85
1295,23,0,94
1296,23,0,87
1297,20,0,80
1298,25,0,110
1299,22,0,93
1300,20,0,67
1301,19,0,81
1302,21,0,90
1303,17,0,77
1304,28,0,120
1305,16,0,67
1306,27,0,114
1307,24,0,93
1308,24,0,104
1309,22,0,90
1310,33,1,103
1311,20,0,99
1312,27,0,110
1313,25,0,108
1314,28,0,122
1315,25,0,104
1316,14,0,55
1317,11,0,33
1318,22,0,103
1319,28,0,121
1320,37,1,124
1321,17,0,67
1322,25,0,109
1323,25,0,114
1324,21,0,97
1325,21,0,81
1326,28,0,112
1327,20,0,83
1328,22,0,93
1329,25,0,105
1330,28,0,121
1331,28,0,123
1332,24,0,103
1333,20,0,81
1334,25,0,104
1335,23,0,94
1336,27,0,109
1337,24,0,90
1338,18,0,75
1339,25,0,107
1340,15,0,65
1341,28,0,131
1342,27,0,110
1343,39,1,125
1344,24,0,105
1345,22,0,93
1346,21,0,85
1347,25,0,111
1348,20,0,83
1349,22,0,96
1350,24,0,110
1351,17,0,62
1352,23,0,105
1353,20,0,81
1354,27,0,102
1355,19,0,91
1356,13,0,60
1357,26,0,113
1358,24,0,96
1359,22,0,89
1360,22,0,96
1361,24,0,98
1362,25,0,117
1363,41,1,137
1364,24,0,105
1365,29,0,122
1366,25,0,103
1367,17,0,63
1368,41,1,139
1369,38,1,127
1370,21,0,96
1371,28,0,130
1372,22,0,100
1373,23,0,96
1374,26,0,121
1375,26,0,110
1376,17,0,61
1377,25,0,94
1378,33,1,107
1379,20,0,88
1380,24,0,100
1381,25,0,113
1382,30,0,127
1383,28,0,120
1384,25,0,103
1385,24,0,100
1386,21,0,84
1387,24,0,112
1388,32,1,94
1389,25,0,106
1390,20,0,86
1391,23,0,93
1392,10,0,48
1393,18,0,72
1394,29,0,125
1395,18,0,82
1396,37,1,114
1397,20,0,77
1398,27,0,120
1399,21,0,101
1400,31,0,132
1401,23,0,99
1402,12,0,47
1403,13,0,59
1404,28,0,119
1405,20,0,84
1406,13,0,41
1407,31,0,131
1408,25,0,115
1409,34,1,111
1410,20,0,75
1411,21,0,86
1412,23,0,101
1413,25,0,98
1414,19,0,92
1415,26,0,102
1416,26,0,108
1417,21,0,89
1418,19,0,74
1419,23,0,109
1420,23,0,114
1421,17,0,64
1422,19,0,87
1423,24,0,105
1424,25,0,121
1425,32,1,100
1426,30,1,75
1427,23,0,101
1428,25,0,103
1429,28,0,121
1430,21,0,81
1431,38,1,130
1432,21,0,91
1433,19,0,79
1434,38,1,126
1435,24,0,113
1436,26,0,112
1437,25,0,109
1438,21,0,94
1439,20,0,78
1440,30,1,91
1441,21,0,84
1442,25,0,114
1443,29,0,120
1444,27,0,113
1445,25,0,111
1446,25,0,103
1447,28,0,121
1448,13,0,46
1449,24,0,100
1450,22,0,102
1451,21,0,94
1452,24,0,110
1453,25,0,115
1454,14,0,53
1455,21,0,91
1456,21,0,92
1457,28,0,123
1458,24,0,103
1459,29,0,129
1460,29,0,133
1461,21,0,83
1462,20,0,78
1463,21,0,89
1464,18,0,87
1465,23,0,93
1466,21,0,90
1467,24,0,101
1468,27,0,117
1469,22,0,83
1470,23,0,100
1471,26,0,118
1472,19,0,85
1473,26,0,111
1474,24,0,108
1475,27,0,114
